,user_id,name,username,followers_count,following_count,non_irony,not_hate,not_offensive,avg_dense_model_score,avg_lstm_score,not_real,scaled_non_irony,scaled_not_hate,scaled_not_offensive,scaled_avg_dense_model_score,scaled_avg_lstm_score,scaled_not_real,cluster,scores_summed
19,381152398,Rep. Terri A. Sewell,RepTerriSewell,52845,4380,0.8095,0.9834,0.9203,0.6891926141000001,0.5077321374000001,0.9867,1.684523108992923,1.2376703118106598,1.2398160289744176,0.8693188653447026,0.40100500155559804,0.5378868163259848,3,5.970220133004285
20,1615397155027525633,Rep. George Santos,RepSantosNY03,3190,127,0.7733,0.9624,0.864,0.5308704545454547,0.519718524090909,0.9921,1.071335089215358,-0.052368336904969066,-0.5114974666673525,-0.9621614455515263,1.183641188150129,0.7440346461668907,3,1.4729836744085296
21,233949261,Rep. Bill Huizenga,RepHuizenga,29078,5289,0.7555,0.9767,0.9057,0.5289916283999999,0.47008994870000026,0.9921,0.7698227479987648,0.8260865524585286,0.7856565789500847,-0.9838958199605106,-2.0567948157641394,0.7440346461668907,2,0.084909889849619
22,240393970,Rep. Jeff Duncan,RepJeffDuncan,64973,13690,0.6333,0.9393,0.8439,0.5741126186999999,0.4982095663000001,0.9642,-1.3001102911398645,-1.4714108504921601,-1.1367443807419453,-0.46193347700675014,-0.22075941540016755,-0.3210624746777994,1,-4.912020889458687
23,942156122,Rep. Eric Swalwell,RepSwalwell,1467361,11778,0.7672,0.9566,0.8182,0.47455260279999983,0.4916811231,0.9965,0.9680078262141663,-0.40866472559785844,-1.9361894400313482,-1.6136497584571978,-0.647025981146981,0.9120069519631885,2,-2.7255151270560303
24,240812994,Yvette D. Clarke,RepYvetteClarke,84361,3926,0.6552,0.9468,0.8302,0.6301423295000002,0.4798737100000001,0.9952,-0.9291484780700113,-1.0106827616651533,-1.5629077002853224,0.18622160402634078,-1.417976310084642,0.8623787707051892,1,-3.872114875373599
25,1601030771124408325,Rep. Mike Collins,RepMikeCollins,1757,180,0.6728,0.9468,0.8787,0.6396768964646465,0.5250784634343433,0.9686,-0.6310239159682128,-1.0106827616651533,-0.054227335478469876,0.2965180509533125,1.5336117502799993,-0.1530901688815017,1,-0.018894380760025697
26,993153006,Rodney Davis,RodneyDavis,28276,1286,0.6783,0.9709,0.8864,0.5867047199000001,0.4803913922999999,0.9835,-0.5378599903113995,0.46979016376563926,0.18529511419189426,-0.3162672892444001,-1.3841748892238754,0.4157251393832255,2,-1.167491751438916
27,235312723,Scott DesJarlais,DesJarlaisTN04,23005,1971,0.7021,0.9262,0.8549,0.7443673412,0.5081481307000001,0.9914,-0.13471427565101288,-2.2761492456433374,-0.7945694526414218,1.5075834432600137,0.4281667658433949,0.7173117793356607,1,-0.5523709854967029
28,1612865196489412608,Val Hoyle,repvalhoyle,253,70,0.7274,0.9722,0.8916,0.563669,0.5057514788888889,0.9921,0.29383978237032543,0.549649699162319,0.3470505347485047,-0.5827458893523996,0.27168037153529706,0.7440346461668907,3,1.6235091446309373
29,1603050607367028736,Rep. James Moylan,JMoylanforGuam,140,24,0.7744,0.9855,0.9319,0.4018772825,0.4751811408333333,0.9897,1.0899678743467203,1.3666741766822221,1.6006550440622402,-2.4543622562656284,-1.7243717679182085,0.6524133884598223,2,0.5309764593671689
30,834069080,David Rouzer,RepDavidRouzer,17435,555,0.718,0.9679,0.9121,0.5189704416000003,0.49286029779999996,0.9761,0.13461416397504494,0.2854989282348351,0.9847401734813005,-1.0998215145546986,-0.5700332381015175,0.1332262614530902,2,-0.13177522551194543
31,346509049,Michael F.Q. San Nicolas,GuamCongressman,2259,143,0.779,0.9559,0.9182,0.6283445218367345,0.4886139381632652,0.9357,1.1678867939869642,-0.45166601388838146,1.1744917245188633,0.16542445631616817,-0.8472940005566142,-1.4090649099492545,3,-0.20022194957225448
32,21269970,Senator Roy Blunt,RoyBlunt,128927,6458,0.7114,0.9841,0.9313,0.6250053201000001,0.5035906131999999,0.9464,0.022817453186871194,1.280671600101176,1.581990957074941,0.12679636880051892,0.1305893383402995,-1.0005868026718991,3,2.1422789148319072
33,11651202,Steve Daines,SteveDaines,83870,667,0.6682,0.935,0.8341,0.5966674567,0.4994818863999999,0.9791,-0.7089428356084548,-1.735561621419644,-1.4415911348678672,-0.20101774778299256,-0.13768485950029138,0.2477528335869278,1,-3.9770453655923226
34,172858784,Tim Kaine,timkaine,965928,777,0.7402,0.9701,0.8895,0.6083378422000001,0.4996464778000001,0.9679,0.5106576457170873,0.42064583429075675,0.2817262302929506,-0.06601402294777647,-0.1269380690817823,-0.17981303571273174,3,0.8402645825585041
35,2962923040,Senator Ben Sasse,SenSasse,169900,1,0.7754,0.9532,0.8429,0.5884432265999997,0.5000776894,0.9902,1.1069067699206863,-0.6175281258661004,-1.1678511923874475,-0.2961561386615056,-0.09878264485413008,0.6715011504821266,1,-0.40191018136637074
36,1612483604071727104,Mark Alford,RepMarkAlford,751,31,0.8113,0.971,0.8977,0.7697868546666667,0.5258579156666668,0.989,1.7150131210260617,0.4759332049499987,0.5368020857860709,1.8016379114263747,1.5845051127643737,0.6256905216285923,3,6.739581957581473
37,2964287128,Rick W. Allen,RepRickAllen,27428,294,0.7576,0.9721,0.9194,0.4951469217999999,0.49498700780000016,0.9788,0.8053944287040948,0.5435066579779595,1.2118198984934652,-1.3754134315214124,-0.4311723580620801,0.2363001763735453,2,0.9904353719655727
38,402719755,RepMarkAmodei,MarkAmodeiNV2,16793,1068,0.8285,0.9824,0.9318,0.5201903900000001,0.5001307830999999,0.9725,2.0063621248982746,1.1762398999670585,1.5975443628976904,-1.0857090777284482,-0.09531595785564774,-0.004205625107512392,3,3.5949157270714154
39,818975124460335106,Rep. Don Bacon \ud83c\uddfa\ud83c\uddf8,RepDonBacon,24218,633,0.6999,0.9709,0.8797,0.5569226602999999,0.4894049968,0.9857,-0.17197984591373747,0.46979016376563926,-0.02312052383296773,-0.6607879547583533,-0.7956428123552233,0.49971129228137223,2,-0.6820296808132702
40,1086316494450032640,Congressman Jim Baird,RepJimBaird,9265,511,0.6935,0.9494,0.8706,0.5960096021999997,0.4881569116999998,0.9658,-0.2803887775871184,-0.850963690871787,-0.30619250980703694,-0.2086278484004617,-0.8771349741215755,-0.2599816362064176,2,-2.783289436994397
41,816131319033950208,Jim Banks,RepJimBanks,103923,1841,0.7054,0.9278,0.8005,0.5523113619000005,0.5074345323999999,0.9929,-0.07881592025692415,-2.1778605866935794,-2.4867800061567373,-0.714131733361604,0.3815732538306328,0.7745750654025816,1,-4.301439927235631
42,1089334250,Rep. Andy Barr,RepAndyBarr,30559,1259,0.6696,0.9612,0.8889,0.5512771132323228,0.506110944141414,0.9142,-0.6852283818049033,-0.12608483111728935,0.26306214330565136,-0.726095984460452,0.29515120738467177,-2.2298386769084217,0,-3.209034523600743
43,816652616625168388,Rep Andy Biggs,RepAndyBiggsAZ,670122,1779,0.6351,0.9025,0.8024,0.5177551399,0.5099322934,0.9936,-1.2696202791067255,-3.732050006336692,-2.427677064030283,-1.1138801980745023,0.5446614466675341,0.8012979322338116,1,-7.197268168646856
44,15954997,Earl Blumenauer,repblumenauer,73843,1310,0.6597,0.9705,0.8904,0.5043646232999999,0.49119413400000006,0.9498,-0.8529234479871658,0.4452179990282014,0.30972236077390286,-1.2687825034411755,-0.6788233277507021,-0.8707900209202182,2,-2.9163789402971574
45,1603032402942730248,Congressman Josh Brecheen,RepBrecheen,2024,131,0.6012,0.9473,0.8359,0.5826367654687498,0.515352548125,0.9824,-1.8438488390641694,-0.9799675557433492,-1.3855988739059626,-0.363325631976841,0.8985702264971035,0.3737320629341521,1,-3.3004386112590667
46,20467163,Rep. Vern Buchanan,VernBuchanan,31922,7359,0.6344,0.9375,0.8378,0.7204142647999998,0.5133307027000001,0.9899,-1.2814775060085022,-1.581985591810644,-1.3264959317795082,1.2304928077139548,0.7665563482442335,0.660048493268744,1,-1.5328613803717221
47,2862577383,Rep. Ken Buck,RepKenBuck,73553,605,0.5911,0.9568,0.8485,0.47400063320000013,0.5005318034000001,0.9872,-2.014931684361225,-0.3963786432291395,-0.9936530471726341,-1.6200349761516573,-0.06913183694978624,0.5569745783482889,1,-4.537155609516153
48,1028854804087492613,Rep. Tim Burchett,RepTimBurchett,27932,632,0.7609,0.9459,0.8356,0.6630922041999997,0.5293285619000002,0.9871,0.8612927840981818,-1.0659701323243953,-1.3949309173996123,0.5673877460833918,1.8111166349118155,0.5531570259438281,1,1.3320531413132097
49,1606342594765590528,Rep. Eric Burlison,RepEricBurlison,2488,371,0.6858,0.9486,0.8444,0.5854932421052632,0.498832712631579,0.9943,-0.41081827350665634,-0.9001080203466695,-1.1211909749191926,-0.33028173759699536,-0.18007185198230993,0.8280207990650374,1,-2.1144500592867868
